"","Datum","Warengruppe","Umsatz","KielerWoche","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","Feiertag","Wetter","Feiertag_Ja","Wochentag","Tag","T_Abweichung"
"4668",2014-10-16,3,208.715269211929,0,7,13.5,6,61,"Nein",0,1,"Donnerstag",289,-1.1008064516129
"4669",2014-10-17,3,192.376184914232,0,7,14.375,10,65,"Nein",0,1,"Freitag",290,-0.225806451612904
"4670",2014-10-18,3,287.15749879149,0,7,15.25,7,21,"Nein",0,1,"Samstag",291,0.649193548387096
"4671",2014-10-19,3,234.530195285563,0,7,17.375,13,95,"Nein",0,1,"Sonntag",292,2.7741935483871
"4672",2014-10-20,3,175.081904091899,0,6,14.625,18,61,"Nein",0,1,"Montag",293,0.0241935483870961
"4673",2014-10-21,3,184.643705972007,0,7,12.5,9,63,"Nein",0,1,"Dienstag",294,-2.1008064516129
"4674",2014-10-22,3,165.295512198228,0,6,13,12,0,"Nein",0,1,"Mittwoch",295,-1.6008064516129
"4675",2014-10-23,3,153.061273429423,0,6,13.125,7,0,"Nein",0,1,"Donnerstag",296,-1.4758064516129
"4676",2014-10-24,3,187.233285079945,0,7,13.5,9,-1,"Nein",1,1,"Freitag",297,-1.1008064516129
"4677",2014-10-25,3,247.12995265692,0,7,12.125,7,61,"Nein",0,1,"Samstag",298,-2.4758064516129
"4678",2014-10-26,3,312.55596224519,0,5,12.75,9,0,"Nein",0,1,"Sonntag",299,-1.8508064516129
"4679",2014-10-27,3,173.883975463993,0,2,14.5,9,-1,"Nein",1,1,"Montag",300,-0.100806451612904
"4680",2014-10-28,3,271.450402165107,0,0,13.875,8,-1,"Nein",1,1,"Dienstag",301,-0.725806451612904
"4681",2014-10-29,3,209.32399744082,0,7,8.375,7,20,"Nein",0,1,"Mittwoch",302,-6.2258064516129
"4682",2014-10-30,3,205.584371204915,0,2,10.625,5,10,"Nein",0,1,"Donnerstag",303,-3.9758064516129
"4683",2014-10-31,3,278.575310838118,0,8,12.875,5,10,"Nein",0,1,"Freitag",304,-1.7258064516129
"4684",2014-11-01,3,266.527079383546,0,2,16.5,8,0,"Nein",0,1,"Samstag",305,8.09583333333333
"4685",2014-11-02,3,273.830726677708,0,3,15.375,10,21,"Nein",0,1,"Sonntag",306,6.97083333333333
"4686",2014-11-03,3,152.462083619029,0,4,13.75,12,0,"Nein",0,1,"Montag",307,5.34583333333333
"4687",2014-11-04,3,154.085370382359,0,7,11.625,8,61,"Nein",0,1,"Dienstag",308,3.22083333333333
"4688",2014-11-05,3,159.090625700351,0,7,9.5,11,61,"Nein",0,1,"Mittwoch",309,1.09583333333333
"4689",2014-11-06,3,146.243073140116,0,5,8.875,10,0,"Nein",0,1,"Donnerstag",310,0.470833333333333
"4690",2014-11-07,3,147.571392484558,0,0,8.625,9,10,"Nein",0,1,"Freitag",311,0.220833333333333
"4691",2014-11-08,3,228.618970821628,0,6,10.25,8,-1,"Nein",1,1,"Samstag",312,1.84583333333333
"4692",2014-11-09,3,299.926171597523,0,3,10.625,8,-1,"Nein",1,1,"Sonntag",313,2.22083333333333
"4693",2014-11-10,3,135.031553992339,0,6,8.75,7,61,"Nein",0,1,"Montag",314,0.345833333333333
"4694",2014-11-11,3,120.901976854138,0,2,8.625,7,10,"Nein",0,1,"Dienstag",315,0.220833333333333
"4695",2014-11-12,3,118.807593053289,0,7,9.75,10,10,"Nein",0,1,"Mittwoch",316,1.34583333333333
"4696",2014-11-13,3,141.896558357674,0,7,10.75,4,28,"Nein",0,1,"Donnerstag",317,2.34583333333333
"4697",2014-11-14,3,120.276344081256,0,7,10.75,10,10,"Nein",0,1,"Freitag",318,2.34583333333333
"4698",2014-11-15,3,167.04077705486,0,8,9.25,14,10,"Nein",0,1,"Samstag",319,0.845833333333333
"4699",2014-11-16,3,201.424733292503,0,7,8,14,61,"Nein",0,1,"Sonntag",320,-0.404166666666667
"4700",2014-11-17,3,142.187975485762,0,7,9.625,7,10,"Nein",0,1,"Montag",321,1.22083333333333
"4701",2014-11-18,3,153.386557030339,0,7,8.875,13,61,"Nein",0,1,"Dienstag",322,0.470833333333333
"4702",2014-11-19,3,116.091362635133,0,7,8.5,11,61,"Nein",0,1,"Mittwoch",323,0.0958333333333332
"4703",2014-11-20,3,122.334994595738,0,5,6.125,7,0,"Nein",0,1,"Donnerstag",324,-2.27916666666667
"4704",2014-11-21,3,154.17927135207,0,6,6.5,5,61,"Nein",0,1,"Freitag",325,-1.90416666666667
"4705",2014-11-22,3,185.123069490112,0,7,5.75,9,61,"Nein",0,1,"Samstag",326,-2.65416666666667
"4706",2014-11-23,3,260.295502050464,0,6,6.75,7,21,"Nein",0,1,"Sonntag",327,-1.65416666666667
"4707",2014-11-24,3,144.604223952278,0,3,9.375,10,0,"Nein",0,1,"Montag",328,0.970833333333333
"4708",2014-11-25,3,162.109721535091,0,0,6.875,4,0,"Nein",0,1,"Dienstag",329,-1.52916666666667
"4709",2014-11-26,3,136.466308797577,0,3,5.625,8,-1,"Nein",1,1,"Mittwoch",330,-2.77916666666667
"4710",2014-11-27,3,133.929603775867,0,0,4.5,10,10,"Nein",0,1,"Donnerstag",331,-3.90416666666667
"4711",2014-11-28,3,136.272146510191,0,6,1.625,16,10,"Nein",0,1,"Freitag",332,-6.77916666666667
"4712",2014-11-29,3,180.203086819412,0,8,1,10,5,"Nein",0,1,"Samstag",333,-7.40416666666667
"4713",2014-11-30,3,209.357217817955,0,8,0,11,10,"Nein",0,1,"Sonntag",334,-8.40416666666667
"4714",2014-12-01,3,119.427926175146,0,7,-2,13,10,"Nein",0,1,"Montag",335,-6.2801724137931
"4715",2014-12-02,3,114.344792372048,0,8,-3,7,10,"Nein",0,1,"Dienstag",336,-7.2801724137931
"4716",2014-12-03,3,107.966860484541,0,7,0.625,10,10,"Nein",0,1,"Mittwoch",337,-3.6551724137931
"4717",2014-12-04,3,118.980588328359,0,8,3.75,9,61,"Nein",0,1,"Donnerstag",338,-0.530172413793103
"4718",2014-12-05,3,102.714262360814,0,7,2,7,61,"Nein",0,1,"Freitag",339,-2.2801724137931
"4719",2014-12-06,3,137.072212637344,0,2,5.75,7,10,"Nein",0,1,"Samstag",340,1.4698275862069
"4720",2014-12-07,3,176.398838359498,0,7,4.875,12,61,"Nein",0,1,"Sonntag",341,0.594827586206897
"4721",2014-12-08,3,85.1221580572805,0,7,3.25,8,61,"Nein",0,1,"Montag",342,-1.0301724137931
"4722",2014-12-09,3,110.188826181187,0,8,2.125,9,45,"Nein",0,1,"Dienstag",343,-2.1551724137931
"4723",2014-12-10,3,95.9446077675599,0,5,4.875,13,61,"Nein",0,1,"Mittwoch",344,0.594827586206897
"4724",2014-12-11,3,86.8158104283075,0,7,4,12,95,"Nein",0,1,"Donnerstag",345,-0.280172413793103
"4725",2014-12-12,3,87.4546226090543,0,7,7.25,18,61,"Nein",0,1,"Freitag",346,2.9698275862069
"4726",2014-12-13,3,141.532178681449,0,5,4.75,10,61,"Nein",0,1,"Samstag",347,0.469827586206897
"4727",2014-12-14,3,199.263307540614,0,4,3.5,9,10,"Nein",0,1,"Sonntag",348,-0.780172413793103
"4728",2014-12-15,3,84.7009602246491,0,7,4.75,11,61,"Nein",0,1,"Montag",349,0.469827586206897
"4729",2014-12-16,3,90.6244258825429,0,8,4.625,12,61,"Nein",0,1,"Dienstag",350,0.344827586206897
"4730",2014-12-17,3,92.8686371290321,0,7,3.625,10,61,"Nein",0,1,"Mittwoch",351,-0.655172413793103
"4731",2014-12-18,3,98.9204200179679,0,7,10,11,61,"Nein",0,1,"Donnerstag",352,5.7198275862069
"4732",2014-12-19,3,82.7764794714156,0,5,8.125,15,61,"Nein",0,1,"Freitag",353,3.8448275862069
"4733",2014-12-20,3,136.332087094635,0,6,5.375,24,21,"Nein",0,1,"Samstag",354,1.0948275862069
"4734",2014-12-21,3,154.631949040196,0,6,6.625,14,21,"Nein",0,1,"Sonntag",355,2.3448275862069
"4735",2014-12-22,3,121.78829220581,0,7,9.75,21,63,"Nein",0,1,"Montag",356,5.4698275862069
"4736",2014-12-23,3,87.4855416799814,0,7,9.125,19,61,"Nein",0,1,"Dienstag",357,4.8448275862069
"4737",2014-12-24,3,100.716513467206,0,5,7.75,21,61,"Heiliger  Abend",0,0,"Mittwoch",358,3.4698275862069
"4738",2014-12-27,3,184.816622133556,0,3,-0.25,8,-1,"Nein",1,1,"Samstag",361,-4.5301724137931
"4739",2014-12-28,3,165.516327951762,0,1,-0.5,7,0,"Nein",0,1,"Sonntag",362,-4.7801724137931
"4740",2014-12-29,3,195.187828407006,0,5,0.75,10,0,"Nein",0,1,"Montag",363,-3.5301724137931
"4741",2014-12-30,3,204.843887483445,0,7,5.25,9,21,"Nein",0,1,"Dienstag",364,0.969827586206897
"4742",2014-12-31,3,162.622976706613,0,6,7.375,11,61,"Silvester",0,0,"Mittwoch",365,3.0948275862069
"4743",2015-01-02,3,182.123009322643,0,6,7.75,24,61,"Brueckentag",0,0,"Freitag",2,4.03333333333333
"4744",2015-01-03,3,170.963077720877,0,7,4.875,25,69,"Nein",0,1,"Samstag",3,1.15833333333333
"4745",2015-01-04,3,202.305946358765,0,0,4.75,15,-1,"Nein",1,1,"Sonntag",4,1.03333333333333
"4746",2015-01-05,3,161.989626362703,0,8,5.875,8,20,"Nein",0,1,"Montag",5,2.15833333333333
"4747",2015-01-06,3,125.356639510072,0,8,3.625,8,10,"Nein",0,1,"Dienstag",6,-0.0916666666666668
"4748",2015-01-07,3,115.662839057947,0,6,5.75,10,61,"Nein",0,1,"Mittwoch",7,2.03333333333333
"4749",2015-01-08,3,91.4747039377377,0,8,6.375,9,61,"Nein",0,1,"Donnerstag",8,2.65833333333333
"4750",2015-01-09,3,111.936085655585,0,6,7.5,25,63,"Nein",0,1,"Freitag",9,3.78333333333333
"4751",2015-01-10,3,122.265690196784,0,6,10,28,61,"Nein",0,1,"Samstag",10,6.28333333333333
"4752",2015-01-11,3,184.229098838524,0,5,4.25,23,61,"Nein",0,1,"Sonntag",11,0.533333333333333
"4753",2015-01-12,3,103.980091719935,0,7,7.5,19,61,"Nein",0,1,"Montag",12,3.78333333333333
"4754",2015-01-13,3,98.2223034780195,0,7,7.75,14,61,"Nein",0,1,"Dienstag",13,4.03333333333333
"4755",2015-01-14,3,99.415923686111,0,6,3.125,16,71,"Nein",0,1,"Mittwoch",14,-0.591666666666667
"4756",2015-01-15,3,79.0898875141396,0,7,6.75,14,61,"Nein",0,1,"Donnerstag",15,3.03333333333333
"4757",2015-01-16,3,135.042115386384,0,6,6.75,13,0,"Nein",0,1,"Freitag",16,3.03333333333333
"4758",2015-01-17,3,144.697761867106,0,1,4.25,12,21,"Nein",0,1,"Samstag",17,0.533333333333333
"4759",2015-01-18,3,181.247790389923,0,8,2,9,61,"Nein",0,1,"Sonntag",18,-1.71666666666667
"4760",2015-01-19,3,106.522532414392,0,7,1,5,71,"Nein",0,1,"Montag",19,-2.71666666666667
"4761",2015-01-20,3,115.880593765192,0,7,-0.375,4,77,"Nein",0,1,"Dienstag",20,-4.09166666666667
"4762",2015-01-21,3,115.517804650047,0,8,-1.125,4,10,"Nein",0,1,"Mittwoch",21,-4.84166666666667
"4763",2015-01-22,3,113.37969263442,0,7,-1.375,3,49,"Nein",0,1,"Donnerstag",22,-5.09166666666667
"4764",2015-01-23,3,99.976780581078,0,8,-1.25,5,20,"Nein",0,1,"Freitag",23,-4.96666666666667
"4765",2015-01-24,3,133.804409424965,0,7,-0.5,10,71,"Nein",0,1,"Samstag",24,-4.21666666666667
"4766",2015-01-25,3,182.842935108665,0,6,2.875,6,-1,"Nein",1,1,"Sonntag",25,-0.841666666666667
"4767",2015-01-26,3,94.8677658759417,0,7,3.375,10,61,"Nein",0,1,"Montag",26,-0.341666666666667
"4768",2015-01-27,3,127.229895506694,0,2,4.875,13,-1,"Nein",1,1,"Dienstag",27,1.15833333333333
"4769",2015-01-28,3,119.389750342982,0,7,4.875,17,61,"Nein",0,1,"Mittwoch",28,1.15833333333333
"4770",2015-01-29,3,130.868669740543,0,7,1.5,12,75,"Nein",0,1,"Donnerstag",29,-2.21666666666667
"4771",2015-01-30,3,159.093345754654,0,7,1.125,6,-1,"Nein",1,1,"Freitag",30,-2.59166666666667
"4772",2015-01-31,3,168.031157476338,0,7,-2.375,7,49,"Nein",0,1,"Samstag",31,-6.09166666666667
"4773",2015-02-01,3,187.804159224486,0,7,-0.25,9,75,"Nein",0,1,"Sonntag",32,-3.5625
"4774",2015-02-02,3,117.759219302661,0,6,1,10,22,"Nein",0,1,"Montag",33,-2.3125
"4775",2015-02-03,3,117.984827108186,0,7,-1,10,77,"Nein",0,1,"Dienstag",34,-4.3125
"4776",2015-02-04,3,92.2056862044036,0,6,-1.875,9,0,"Nein",0,1,"Mittwoch",35,-5.1875
"4777",2015-02-05,3,78.9008139226001,0,5,0.75,10,22,"Nein",0,1,"Donnerstag",36,-2.5625
"4778",2015-02-06,3,115.704976585312,0,2,-0.5,6,22,"Nein",0,1,"Freitag",37,-3.8125
"4779",2015-02-07,3,140.836707362583,0,7,4.125,18,20,"Nein",0,1,"Samstag",38,0.8125
"4780",2015-02-08,3,178.816699756959,0,1,3.375,14,-1,"Nein",1,1,"Sonntag",39,0.0625
"4781",2015-02-09,3,79.404680687591,0,7,6.875,13,61,"Nein",0,1,"Montag",40,3.5625
"4782",2015-02-10,3,103.738973554113,0,7,7.625,11,-1,"Nein",1,1,"Dienstag",41,4.3125
"4783",2015-02-11,3,99.6609741429996,0,8,4,5,-1,"Nein",1,1,"Mittwoch",42,0.6875
"4784",2015-02-12,3,80.5417984183017,0,8,2,4,10,"Nein",0,1,"Donnerstag",43,-1.3125
"4785",2015-02-13,3,106.163072731659,0,8,1.25,6,10,"Nein",0,1,"Freitag",44,-2.0625
"4786",2015-02-14,3,143.371302913962,0,7,1.625,9,28,"Nein",0,1,"Samstag",45,-1.6875
"4787",2015-02-15,3,173.243830006668,0,7,3.125,16,10,"Nein",0,1,"Sonntag",46,-0.1875
"4788",2015-02-16,3,126.326268412728,0,8,2,9,10,"Nein",0,1,"Montag",47,-1.3125
"4789",2015-02-17,3,113.350935013155,0,6,1.125,7,45,"Nein",0,1,"Dienstag",48,-2.1875
"4790",2015-02-18,3,81.7131255419403,0,3,5.5,12,10,"Nein",0,1,"Mittwoch",49,2.1875
"4791",2015-02-19,3,96.8477619511367,0,0,6.25,13,5,"Nein",0,1,"Donnerstag",50,2.9375
"4792",2015-02-20,3,106.086454562447,0,8,3.875,11,71,"Nein",0,1,"Freitag",51,0.5625
"4793",2015-02-21,3,124.81765406962,0,7,3.875,16,61,"Nein",0,1,"Samstag",52,0.5625
"4794",2015-02-22,3,189.394297054986,0,5,5.25,13,0,"Nein",0,1,"Sonntag",53,1.9375
"4795",2015-02-23,3,94.7593504073171,0,7,4.5,12,61,"Nein",0,1,"Montag",54,1.1875
"4796",2015-02-24,3,81.9621637813295,0,7,5.625,12,61,"Nein",0,1,"Dienstag",55,2.3125
"4797",2015-02-25,3,104.962981551613,0,5,5.875,10,-1,"Nein",1,1,"Mittwoch",56,2.5625
"4798",2015-02-26,3,61.8286141075604,0,5,6.625,10,0,"Nein",0,1,"Donnerstag",57,3.3125
"4799",2015-02-27,3,107.787737695716,0,7,4.5,9,61,"Nein",0,1,"Freitag",58,1.1875
"4800",2015-02-28,3,131.146672361349,0,3,5.625,10,0,"Nein",0,1,"Samstag",59,2.3125
"4801",2015-03-01,3,174.178021471163,0,7,6.75,15,61,"Nein",0,1,"Sonntag",60,-0.737903225806452
"4802",2015-03-02,3,82.7182341803118,0,6,5.125,23,61,"Nein",0,1,"Montag",61,-2.36290322580645
"4803",2015-03-03,3,77.4418733695842,0,6,5,14,61,"Nein",0,1,"Dienstag",62,-2.48790322580645
"4804",2015-03-04,3,102.301053538414,0,6,5,18,61,"Nein",0,1,"Mittwoch",63,-2.48790322580645
"4805",2015-03-05,3,117.287155134629,0,7,6.625,14,-1,"Nein",1,1,"Donnerstag",64,-0.862903225806452
"4806",2015-03-06,3,121.559740836917,0,7,8.125,12,20,"Nein",0,1,"Freitag",65,0.637096774193548
"4807",2015-03-07,3,116.290165013612,0,7,10.125,13,0,"Nein",0,1,"Samstag",66,2.63709677419355
"4808",2015-03-08,3,177.593434050659,0,0,14,12,-1,"Nein",1,1,"Sonntag",67,6.51209677419355
"4809",2015-03-09,3,80.1311749505893,0,4,8.375,6,-1,"Nein",1,1,"Montag",68,0.887096774193548
"4810",2015-03-10,3,130.325454800002,0,3,9.5,13,10,"Nein",0,1,"Dienstag",69,2.01209677419355
"4811",2015-03-11,3,102.068111666797,0,0,9.125,12,-1,"Nein",1,1,"Mittwoch",70,1.63709677419355
"4812",2015-03-12,3,94.0642345732726,0,0,7.125,10,0,"Nein",0,1,"Donnerstag",71,-0.362903225806452
"4813",2015-03-13,3,100.192312221242,0,6,4.875,15,-1,"Nein",1,1,"Freitag",72,-2.61290322580645
"4814",2015-03-14,3,137.39060848102,0,7,5.125,15,-1,"Nein",1,1,"Samstag",73,-2.36290322580645
"4815",2015-03-15,3,119.54516706624,0,7,5.75,13,21,"Nein",0,1,"Sonntag",74,-1.73790322580645
"4816",2015-03-16,3,104.061780753424,0,2,8.625,13,10,"Nein",0,1,"Montag",75,1.13709677419355
"4817",2015-03-17,3,97.6460875999715,0,1,10.75,11,5,"Nein",0,1,"Dienstag",76,3.26209677419355
"4818",2015-03-18,3,108.643986899682,0,4,10.625,8,-1,"Nein",1,1,"Mittwoch",77,3.13709677419355
"4819",2015-03-19,3,76.0556430358186,0,0,10.375,9,0,"Nein",0,1,"Donnerstag",78,2.88709677419355
"4820",2015-03-20,3,94.5632337202022,0,7,5,9,45,"Nein",0,1,"Freitag",79,-2.48790322580645
"4821",2015-03-21,3,128.118006311446,0,7,4.5,21,61,"Nein",0,1,"Samstag",80,-2.98790322580645
"4822",2015-03-22,3,124.288818099514,0,0,4.375,8,-1,"Nein",1,1,"Sonntag",81,-3.11290322580645
"4823",2015-03-23,3,97.7709681259075,0,0,7.75,12,-1,"Nein",1,1,"Montag",82,0.262096774193548
"4824",2015-03-24,3,86.518746534295,0,6,7.875,6,0,"Nein",0,1,"Dienstag",83,0.387096774193548
"4825",2015-03-25,3,100.897840106466,0,6,7.875,14,5,"Nein",0,1,"Mittwoch",84,0.387096774193548
"4826",2015-03-26,3,93.3229257148621,0,7,7.125,9,0,"Nein",0,1,"Donnerstag",85,-0.362903225806452
"4827",2015-03-27,3,117.875796154693,0,7,7,7,61,"Nein",0,1,"Freitag",86,-0.487903225806452
"4828",2015-03-28,3,145.979562367808,0,7,8.5,10,-1,"Nein",1,1,"Samstag",87,1.01209677419355
"4829",2015-03-29,3,140.02511297781,0,7,8.25,12,61,"Nein",0,1,"Sonntag",88,0.762096774193548
"4830",2015-03-30,3,101.685038768879,0,6,6.5,29,61,"Nein",0,1,"Montag",89,-0.987903225806452
"4831",2015-03-31,3,79.3577018316481,0,7,6.375,35,61,"Nein",0,1,"Dienstag",90,-1.11290322580645
"4832",2015-04-01,3,151.109608356409,0,4,5,24,22,"Nein",0,1,"Mittwoch",91,-6.06034482758621
"4833",2015-04-02,3,183.215551302075,0,6,6.5,19,61,"Nein",0,1,"Donnerstag",92,-4.56034482758621
"4834",2015-04-04,3,262.841739078878,0,0,8.375,11,-1,"Samstag vor Ostern",1,0,"Samstag",94,-2.68534482758621
"4835",2015-04-05,3,243.89821522098,0,3,8.625,11,-1,"Ostersonntag",1,0,"Sonntag",95,-2.43534482758621
"4836",2015-04-06,3,232.926035642952,0,0,7.75,10,-1,"Ostermontag",1,0,"Montag",96,-3.31034482758621
"4837",2015-04-07,3,139.741645956969,0,7,7.75,14,61,"Nein",0,1,"Dienstag",97,-3.31034482758621
"4838",2015-04-08,3,134.171856017115,0,2,12,11,-1,"Nein",1,1,"Mittwoch",98,0.939655172413794
"4839",2015-04-09,3,144.665453378248,0,2,11.875,7,0,"Nein",0,1,"Donnerstag",99,0.814655172413794
"4840",2015-04-10,3,176.191631914365,0,1,14.125,8,5,"Nein",0,1,"Freitag",100,3.06465517241379
"4841",2015-04-11,3,241.954245467709,0,2,16.75,14,61,"Nein",0,1,"Samstag",101,5.68965517241379
"4842",2015-04-12,3,148.003916028181,0,5,12.375,16,-1,"Nein",1,1,"Sonntag",102,1.31465517241379
"4843",2015-04-13,3,115.775782324593,0,4,8.875,21,61,"Nein",0,1,"Montag",103,-2.18534482758621
"4844",2015-04-14,3,114.709486133908,0,7,10.75,17,61,"Nein",0,1,"Dienstag",104,-0.310344827586206
"4845",2015-04-15,3,77.9760319762046,0,0,15.5,19,5,"Nein",0,1,"Mittwoch",105,4.43965517241379
"4846",2015-04-16,3,80.6127984834301,0,6,9.375,16,21,"Nein",0,1,"Donnerstag",106,-1.68534482758621
"4847",2015-04-17,3,95.874962983171,0,0,10.5,15,-1,"Nein",1,1,"Freitag",107,-0.560344827586206
"4848",2015-04-18,3,147.280675283552,0,0,10.875,8,-1,"Nein",1,1,"Samstag",108,-0.185344827586206
"4849",2015-04-19,3,157.80717948852,0,0,10.125,11,-1,"Nein",1,1,"Sonntag",109,-0.935344827586206
"4850",2015-04-20,3,91.0940508208695,0,0,14.25,9,-1,"Nein",1,1,"Montag",110,3.18965517241379
"4851",2015-04-21,3,102.899554988628,0,0,14.625,17,5,"Nein",0,1,"Dienstag",111,3.56465517241379
"4852",2015-04-22,3,95.2336165638254,0,0,12.125,7,-1,"Nein",1,1,"Mittwoch",112,1.06465517241379
"4853",2015-04-23,3,106.231696176478,0,1,13.625,12,-1,"Nein",1,1,"Donnerstag",113,2.56465517241379
"4854",2015-04-24,3,102.172051099545,0,2,13.875,9,20,"Nein",0,1,"Freitag",114,2.81465517241379
"4855",2015-04-25,3,129.196066694569,0,7,13.75,8,63,"Nein",0,1,"Samstag",115,2.68965517241379
"4856",2015-04-26,3,112.950650114719,0,8,7,11,61,"Nein",0,1,"Sonntag",116,-4.06034482758621
"4857",2015-04-27,3,114.70001375553,0,4,10.125,11,-1,"Nein",1,1,"Montag",117,-0.935344827586206
"4858",2015-04-28,3,124.236952144972,0,3,10.25,13,-1,"Nein",1,1,"Dienstag",118,-0.810344827586206
"4859",2015-04-29,3,129.552575416168,0,5,12.625,12,-1,"Nein",1,1,"Mittwoch",119,1.56465517241379
"4860",2015-04-30,3,116.009163395934,0,6,11.375,10,61,"Nein",0,1,"Donnerstag",120,0.314655172413794
"4861",2015-05-02,3,216.662099390377,0,3,11,12,0,"Nein",0,1,"Samstag",122,-2.50833333333333
"4862",2015-05-03,3,154.503619536054,0,1,14.75,12,61,"Nein",0,1,"Sonntag",123,1.24166666666667
"4863",2015-05-04,3,98.8957608807515,0,5,15.875,13,21,"Nein",0,1,"Montag",124,2.36666666666667
"4864",2015-05-05,3,81.0951589620809,0,4,20,15,95,"Nein",0,1,"Dienstag",125,6.49166666666667
"4865",2015-05-06,3,101.849963136114,0,3,17.125,11,21,"Nein",0,1,"Mittwoch",126,3.61666666666667
"4866",2015-05-07,3,91.9617294778322,0,6,12,16,21,"Nein",0,1,"Donnerstag",127,-1.50833333333333
"4867",2015-05-08,3,108.544660936963,0,2,11.5,11,-1,"Nein",1,1,"Freitag",128,-2.00833333333333
"4868",2015-05-09,3,170.599905877058,0,7,13.5,14,61,"Nein",0,1,"Samstag",129,-0.00833333333333286
"4869",2015-05-10,3,161.944454769077,0,2,12.75,18,0,"Nein",0,1,"Sonntag",130,-0.758333333333333
"4870",2015-05-11,3,102.844671644941,0,0,19.75,11,-1,"Nein",1,1,"Montag",131,6.24166666666667
"4871",2015-05-12,3,96.1947537258803,0,7,14.625,14,63,"Nein",0,1,"Dienstag",132,1.11666666666667
"4872",2015-05-13,3,178.860014594185,0,7,11.875,16,21,"Nein",0,1,"Mittwoch",133,-1.63333333333333
"4873",2015-05-14,3,164.032004782974,0,7,11.25,10,20,"Himmelfahrt",0,0,"Donnerstag",134,-2.25833333333333
"4874",2015-05-15,3,190.846157649949,0,6,13.5,9,-1,"Brueckentag",1,0,"Freitag",135,-0.00833333333333286
"4875",2015-05-16,3,223.041083514403,0,7,10.5,11,61,"Nein",0,1,"Samstag",136,-3.00833333333333
"4876",2015-05-17,3,174.978926934013,0,3,12.625,17,21,"Nein",0,1,"Sonntag",137,-0.883333333333333
"4877",2015-05-18,3,123.539420521468,0,6,11.625,8,61,"Nein",0,1,"Montag",138,-1.88333333333333
"4878",2015-05-19,3,105.471840044604,0,6,10.125,11,63,"Nein",0,1,"Dienstag",139,-3.38333333333333
"4879",2015-05-20,3,101.255561525615,0,5,12.25,9,63,"Nein",0,1,"Mittwoch",140,-1.25833333333333
"4880",2015-05-21,3,124.516554568504,0,6,12.625,10,61,"Nein",0,1,"Donnerstag",141,-0.883333333333333
"4881",2015-05-22,3,146.521590810863,0,4,17,12,-1,"Nein",1,1,"Freitag",142,3.49166666666667
"4882",2015-05-23,3,234.957626970933,0,5,13.375,8,0,"Nein",0,1,"Samstag",143,-0.133333333333333
"4883",2015-05-24,3,238.55018095415,0,2,14.375,8,-1,"Pfingstsonntag",1,0,"Sonntag",144,0.866666666666667
"4884",2015-05-25,3,247.362274318026,0,7,11.75,10,61,"Pfingstmontag",0,0,"Montag",145,-1.75833333333333
"4885",2015-05-26,3,143.902124921962,0,6,13,14,21,"Nein",0,1,"Dienstag",146,-0.508333333333333
"4886",2015-05-27,3,119.585121426913,0,7,12.625,13,61,"Nein",0,1,"Mittwoch",147,-0.883333333333333
"4887",2015-05-28,3,141.838393882903,0,6,13.125,12,63,"Nein",0,1,"Donnerstag",148,-0.383333333333333
"4888",2015-05-29,3,131.050800847681,0,6,14.625,8,61,"Nein",0,1,"Freitag",149,1.11666666666667
"4889",2015-05-30,3,177.88318176972,0,4,11.625,15,61,"Nein",0,1,"Samstag",150,-1.88333333333333
"4890",2015-05-31,3,167.824076578166,0,7,14.5,10,61,"Nein",0,1,"Sonntag",151,0.991666666666667
"4891",2015-06-01,3,116.16860416703,0,5,14.25,16,-1,"Nein",1,1,"Montag",152,-2.4875
"4892",2015-06-02,3,132.861613332833,0,7,14.25,14,61,"Nein",0,1,"Dienstag",153,-2.4875
"4893",2015-06-03,3,118.973513836699,0,6,15.25,18,21,"Nein",0,1,"Mittwoch",154,-1.4875
"4894",2015-06-04,3,147.299840903324,0,0,16.375,9,0,"Nein",0,1,"Donnerstag",155,-0.362500000000001
"4895",2015-06-05,3,163.498578067888,0,0,22.625,9,-1,"Nein",1,1,"Freitag",156,5.8875
"4896",2015-06-06,3,251.617849812226,0,3,18.5,19,10,"Nein",0,1,"Samstag",157,1.7625
"4897",2015-06-07,3,175.770248988223,0,4,16.625,15,-1,"Nein",1,1,"Sonntag",158,-0.112500000000001
"4898",2015-06-08,3,151.080049836377,0,6,14.375,12,-1,"Nein",1,1,"Montag",159,-2.3625
"4899",2015-06-09,3,140.029285146903,0,3,15.25,8,-1,"Nein",1,1,"Dienstag",160,-1.4875
"4900",2015-06-10,3,108.416922856521,0,0,18,7,-1,"Nein",1,1,"Mittwoch",161,1.2625
"4901",2015-06-11,3,121.550989282568,0,1,16,10,-1,"Nein",1,1,"Donnerstag",162,-0.737500000000001
"4902",2015-06-12,3,142.809454024055,0,0,20.25,10,-1,"Nein",1,1,"Freitag",163,3.5125
"4903",2015-06-13,3,242.025878557973,0,6,21.875,12,61,"Nein",0,1,"Samstag",164,5.1375
"4904",2015-06-14,3,191.003479398523,0,7,14.375,12,-1,"Nein",1,1,"Sonntag",165,-2.3625
"4905",2015-06-15,3,146.513955766517,0,8,13.625,11,21,"Nein",0,1,"Montag",166,-3.1125
"4906",2015-06-16,3,115.199444682387,0,7,13.625,14,-1,"Nein",1,1,"Dienstag",167,-3.1125
